0,0.39814814814814814,0.009345794392523364,0.0,0.1917808219178082
1,1.0,0.9641025641025641,0.9010416666666666,0.8207547169811321
1,0.8693693693693694,0.6136363636363636,0.3824884792626728,0.8464912280701754
1,0.5935828877005348,0.15675675675675677,0.06043956043956044,0.3160621761658031
0,0.5445026178010471,0.031746031746031744,0.0,0.24257425742574257
0,0.5903083700440529,0.035555555555555556,0.0,0.30165289256198347
1,0.7653061224489796,0.6643835616438356,0.5536332179930796,0.6217105263157895
1,0.7597765363128491,0.3954802259887006,0.19540229885057472,0.484304932735426
1,0.8844444444444445,0.34080717488789236,0.15,0.597457627118644
1,0.6190476190476191,0.11229946524064172,0.021739130434782608,0.42783505154639173
0,0.44086021505376344,0.02717391304347826,0.0,0.22395833333333334
1,0.9794520547945206,0.875,0.7446808510638298,0.9
1,0.9513888888888888,0.676056338028169,0.45323741007194246,0.8940397350993378
1,0.9764705882352941,0.75,0.503030303030303,0.8232044198895028
1,0.92,0.5616438356164384,0.32857142857142857,0.775
1,0.8117647058823529,0.42857142857142855,0.23636363636363636,0.45977011494252873
0,0.4411764705882353,0.0,0.0,0.3055555555555556
1,0.9926739926739927,0.981549815498155,0.9701492537313433,0.9930555555555556
1,0.813953488372093,0.6428571428571429,0.6296296296296297,0.7888888888888889
1,1.0,0.9888888888888889,0.9540229885057471,1.0
0,0.4626865671641791,0.010050251256281407,0.0,0.18932038834951456
1,0.634020618556701,0.07291666666666667,0.0,0.36893203883495146
1,0.5829383886255924,0.20574162679425836,0.05339805825242718,0.4166666666666667
1,0.6379310344827587,0.34347826086956523,0.29515418502202645,0.4898785425101215
0,0.581151832460733,0.037037037037037035,0.0,0.24742268041237114
0,0.42038216560509556,0.012903225806451613,0.0,0.21875
0,0.5842105263157895,0.010638297872340425,0.0,0.29441624365482233
1,0.6877637130801688,0.24680851063829787,0.04741379310344827,0.5163934426229508
1,0.6766467065868264,0.18787878787878787,0.08641975308641975,0.4725274725274725
1,0.7692307692307693,0.4781144781144781,0.4421768707482993,0.6064516129032258
1,0.7122641509433962,0.19523809523809524,0.057971014492753624,0.536697247706422
1,0.6299212598425197,0.29365079365079366,0.27309236947791166,0.39436619718309857
0,0.5663716814159292,0.036036036036036036,0.0,0.25833333333333336
0,0.48148148148148145,0.06766917293233082,0.007692307692307693,0.2789115646258503
1,0.7157360406091371,0.08205128205128205,0.0,0.3431372549019608
0,0.5721153846153846,0.02912621359223301,0.0,0.22935779816513763
0,0.319672131147541,0.0,0.0,0.16535433070866143
0,0.53,0.020202020202020204,0.0,0.26046511627906976
1,0.78,0.6313131313131313,0.5948717948717949,0.6699029126213593
0,0.4439461883408072,0.04524886877828054,0.0,0.23376623376623376
1,0.6650246305418719,0.29850746268656714,0.14646464646464646,0.3492647058823529
1,0.7281553398058253,0.13725490196078433,0.014925373134328358,0.3476190476190476
1,0.7620481927710844,0.4303030303030303,0.24464831804281345,0.5677233429394812
1,0.9470198675496688,0.48322147651006714,0.21232876712328766,0.774390243902439
1,0.3684210526315789,0.0,0.0,0.19298245614035087
0,0.5328947368421053,0.013333333333333334,0.0,0.21818181818181817
0,0.5103092783505154,0.020833333333333332,0.005291005291005291,0.22110552763819097
1,0.8615384615384616,0.18134715025906736,0.042105263157894736,0.5047169811320755
1,0.6261682242990654,0.36363636363636365,0.17088607594936708,0.5585585585585585
1,1.0,0.9845559845559846,0.9609375,0.9966996699669967
0,0.5798319327731093,0.01694915254237288,0.0,0.2289156626506024
0,0.40703517587939697,0.015228426395939087,0.0,0.1722488038277512
0,0.5154639175257731,0.010380622837370242,0.0,0.23684210526315788
1,0.5845410628019324,0.13658536585365855,0.024752475247524754,0.29493087557603687
1,0.6171875,0.2619047619047619,0.13821138211382114,0.5037593984962406
1,1.0,0.9224806201550387,0.8015873015873016,0.9117647058823529
0,0.550561797752809,0.03977272727272727,0.0,0.2833333333333333
0,0.3838383838383838,0.025510204081632654,0.0051813471502590676,0.178743961352657
0,0.4928909952606635,0.0,0.0,0.2350230414746544
1,0.7087378640776699,0.44607843137254904,0.2736318407960199,0.6619718309859155
1,0.8633879781420765,0.5082872928176796,0.23595505617977527,0.7911111111111111
1,0.9606060606060606,0.8963414634146342,0.8492307692307692,0.9298245614035088
1,1.0,0.9743589743589743,0.9296296296296296,0.8546712802768166
0,0.6139240506329114,0.019230769230769232,0.0,0.2983425414364641
0,0.4380165289256198,0.025210084033613446,0.0,0.2230769230769231
1,0.9727626459143969,0.9019607843137255,0.7936507936507936,0.9270833333333334
1,0.9628099173553719,0.7916666666666666,0.6413502109704642,0.9098039215686274
0,0.4152542372881356,0.02564102564102564,0.0,0.1774193548387097
0,0.3612565445026178,0.0,0.0,0.16176470588235295
0,0.5321888412017167,0.07792207792207792,0.013157894736842105,0.24583333333333332
